ride_id,timestamp,pickup_zone,dropoff_zone,passenger_count,reject_reasons
taxi-03122,2026-03-29T04:26:00Z,Zone-18,Zone-16,4,delay:late_record
taxi-03123,2026-03-29T04:34:00Z,Zone-18,Zone-08,4,delay:late_record
taxi-03124,2026-03-29T04:05:00Z,Zone-19,Zone-24,4,delay:late_record
taxi-03125,2026-03-29T04:33:00Z,Zone-19,Zone-24,2,delay:late_record
taxi-03126,2026-03-29T04:44:00Z,Zone-03,Zone-09,3,delay:late_record
taxi-03127,2026-03-29T04:00:00Z,Zone-07,Zone-01,3,delay:late_record
taxi-03128,2026-03-29T04:35:00Z,Zone-16,Zone-05,1,delay:late_record
taxi-03129,2026-03-29T05:58:00Z,Zone-12,Zone-13,2,delay:late_record
taxi-03130,2026-03-29T05:18:00Z,Zone-15,Zone-05,4,delay:late_record
taxi-03131,2026-03-29T05:15:00Z,Zone-07,Zone-09,1,delay:late_record
taxi-03132,2026-03-29T05:47:00Z,Zone-05,Zone-04,2,delay:late_record
taxi-03133,2026-03-29T05:24:00Z,Zone-24,Zone-01,4,delay:late_record
taxi-03134,2026-03-29T05:23:00Z,Zone-02,Zone-24,1,delay:late_record
taxi-03135,2026-03-29T05:42:00Z,Zone-19,Zone-03,4,delay:late_record
taxi-03136,2026-03-29T05:53:00Z,Zone-20,Zone-06,1,delay:late_record
taxi-03137,2026-03-29T05:09:00Z,Zone-12,Zone-05,1,delay:late_record
taxi-03138,2026-03-29T05:15:00Z,Zone-03,Zone-01,4,delay:late_record
taxi-03139,2026-03-29T05:09:00Z,Zone-25,Zone-06,4,delay:late_record
taxi-03140,2026-03-29T05:47:00Z,Zone-05,Zone-25,3,delay:late_record
taxi-03141,2026-03-29T05:30:00Z,Zone-14,Zone-25,3,delay:late_record
taxi-03142,2026-03-29T05:28:00Z,Zone-21,Zone-24,1,delay:late_record
taxi-03143,2026-03-29T05:18:00Z,Zone-04,Zone-06,1,delay:late_record
taxi-03144,2026-03-29T05:56:00Z,Zone-21,Zone-02,2,delay:late_record
taxi-03145,2026-03-29T05:32:00Z,Zone-06,Zone-01,4,delay:late_record
taxi-03146,2026-03-29T05:53:00Z,Zone-14,Zone-23,4,delay:late_record
taxi-03147,2026-03-29T05:35:00Z,Zone-23,Zone-09,3,delay:late_record
taxi-03148,2026-03-29T05:45:00Z,Zone-08,Zone-15,2,delay:late_record
taxi-03149,2026-03-29T05:17:00Z,Zone-03,Zone-18,4,delay:late_record
taxi-03150,2026-03-29T06:08:00Z,Zone-24,Zone-07,4,delay:late_record
taxi-03151,2026-03-29T06:39:00Z,Zone-02,Zone-09,4,delay:late_record
taxi-03152,2026-03-29T06:11:00Z,Zone-24,Zone-18,1,delay:late_record
taxi-03153,2026-03-29T06:52:00Z,Zone-23,Zone-15,4,delay:late_record
taxi-03154,2026-03-29T06:20:00Z,Zone-21,Zone-22,4,delay:late_record
taxi-03155,2026-03-29T06:52:00Z,Zone-13,Zone-06,1,delay:late_record
taxi-03156,2026-03-29T06:51:00Z,Zone-12,Zone-22,4,delay:late_record
taxi-03157,2026-03-29T06:12:00Z,Zone-09,Zone-04,1,delay:late_record
taxi-03158,2026-03-29T06:04:00Z,Zone-12,Zone-21,3,delay:late_record
taxi-03159,2026-03-29T06:01:00Z,Zone-08,Zone-11,2,delay:late_record
taxi-03160,2026-03-29T06:34:00Z,Zone-04,Zone-03,2,delay:late_record
taxi-03161,2026-03-29T06:38:00Z,Zone-01,Zone-11,2,delay:late_record
taxi-03162,2026-03-29T06:35:00Z,Zone-07,Zone-22,1,delay:late_record
taxi-03163,2026-03-29T06:15:00Z,Zone-09,Zone-03,1,delay:late_record
taxi-03164,2026-03-29T06:36:00Z,Zone-16,Zone-02,1,delay:late_record
taxi-03165,2026-03-29T06:20:00Z,Zone-03,Zone-11,1,delay:late_record
taxi-03166,2026-03-29T06:22:00Z,Zone-25,Zone-10,4,delay:late_record
taxi-03167,2026-03-29T06:32:00Z,Zone-07,Zone-12,4,delay:late_record
taxi-03168,2026-03-29T06:46:00Z,Zone-12,Zone-05,1,delay:late_record
taxi-03169,2026-03-29T06:21:00Z,Zone-14,Zone-25,1,delay:late_record
taxi-03170,2026-03-29T06:32:00Z,Zone-25,Zone-05,1,delay:late_record
taxi-03171,2026-03-29T06:37:00Z,Zone-13,Zone-17,1,delay:late_record
taxi-03172,2026-03-29T06:18:00Z,Zone-06,Zone-05,4,delay:late_record
taxi-03173,2026-03-29T06:05:00Z,Zone-21,Zone-03,2,delay:late_record
taxi-03174,2026-03-29T06:56:00Z,Zone-07,Zone-23,2,delay:late_record
taxi-03175,2026-03-29T06:49:00Z,Zone-23,Zone-06,3,delay:late_record
taxi-03176,2026-03-29T06:28:00Z,Zone-05,Zone-12,3,delay:late_record
taxi-03177,2026-03-29T06:23:00Z,Zone-20,Zone-14,1,delay:late_record
taxi-03178,2026-03-29T06:57:00Z,Zone-23,Zone-22,4,delay:late_record
taxi-03179,2026-03-29T06:15:00Z,Zone-07,Zone-21,1,delay:late_record
taxi-03180,2026-03-29T06:09:00Z,Zone-19,Zone-22,4,delay:late_record
taxi-03181,2026-03-29T06:06:00Z,Zone-01,Zone-06,3,delay:late_record
taxi-03182,2026-03-29T06:35:00Z,Zone-03,Zone-17,1,delay:late_record
taxi-03183,2026-03-29T06:29:00Z,Zone-11,Zone-06,3,delay:late_record
taxi-03184,2026-03-29T06:10:00Z,Zone-03,Zone-10,3,delay:late_record
taxi-03185,2026-03-29T06:22:00Z,Zone-03,Zone-04,2,delay:late_record
taxi-03186,2026-03-29T06:45:00Z,Zone-25,Zone-15,3,delay:late_record
taxi-03187,2026-03-29T06:30:00Z,Zone-09,Zone-16,2,delay:late_record
taxi-03188,2026-03-29T06:07:00Z,Zone-19,Zone-16,1,delay:late_record
taxi-03189,2026-03-29T06:23:00Z,Zone-10,Zone-14,4,delay:late_record
taxi-03190,2026-03-29T06:54:00Z,Zone-20,Zone-23,2,delay:late_record
taxi-03191,2026-03-29T06:28:00Z,Zone-12,Zone-18,3,delay:late_record
taxi-03192,2026-03-29T06:23:00Z,Zone-03,Zone-23,4,delay:late_record
taxi-03193,2026-03-29T06:32:00Z,Zone-15,Zone-09,1,delay:late_record
taxi-03194,2026-03-29T06:39:00Z,Zone-21,Zone-02,2,delay:late_record
taxi-03195,2026-03-29T06:44:00Z,Zone-18,Zone-01,2,delay:late_record
taxi-03196,2026-03-29T06:54:00Z,Zone-04,Zone-11,4,delay:late_record
taxi-03197,2026-03-29T06:10:00Z,Zone-19,Zone-13,1,delay:late_record
taxi-03198,2026-03-29T06:14:00Z,Zone-13,Zone-16,1,delay:late_record
taxi-03199,2026-03-29T06:22:00Z,Zone-15,Zone-16,4,delay:late_record
taxi-03200,2026-03-29T07:05:00Z,Zone-06,Zone-25,1,delay:late_record
taxi-03201,2026-03-29T07:58:00Z,Zone-13,Zone-15,2,delay:late_record
taxi-03202,2026-03-29T07:25:00Z,Zone-11,Zone-03,3,delay:late_record
taxi-03203,2026-03-29T07:21:00Z,Zone-20,Zone-16,2,delay:late_record
taxi-03204,2026-03-29T07:44:00Z,Zone-24,Zone-16,1,delay:late_record
taxi-03205,2026-03-29T07:17:00Z,Zone-15,Zone-02,2,delay:late_record
taxi-03206,2026-03-29T07:30:00Z,Zone-05,Zone-22,2,delay:late_record
taxi-03207,2026-03-29T07:20:00Z,Zone-19,Zone-02,4,delay:late_record
taxi-03208,2026-03-29T07:03:00Z,Zone-12,Zone-15,4,delay:late_record
taxi-03209,2026-03-29T07:13:00Z,Zone-02,Zone-08,1,delay:late_record
taxi-03210,2026-03-29T07:48:00Z,Zone-22,Zone-14,3,delay:late_record
taxi-03211,2026-03-29T07:16:00Z,Zone-21,Zone-06,1,delay:late_record
taxi-03212,2026-03-29T07:09:00Z,Zone-03,Zone-10,4,delay:late_record
taxi-03213,2026-03-29T07:05:00Z,Zone-10,Zone-24,4,delay:late_record
taxi-03214,2026-03-29T07:55:00Z,Zone-14,Zone-18,2,delay:late_record
taxi-03215,2026-03-29T07:42:00Z,Zone-09,Zone-06,1,delay:late_record
taxi-03216,2026-03-29T07:05:00Z,Zone-14,Zone-11,3,delay:late_record
taxi-03217,2026-03-29T07:10:00Z,Zone-07,Zone-13,4,delay:late_record
taxi-03218,2026-03-29T07:30:00Z,Zone-16,Zone-19,2,delay:late_record
taxi-03219,2026-03-29T07:44:00Z,Zone-14,Zone-12,4,delay:late_record
taxi-03220,2026-03-29T07:52:00Z,Zone-01,Zone-19,2,delay:late_record
taxi-03221,2026-03-29T07:04:00Z,Zone-24,Zone-22,2,delay:late_record
taxi-03222,2026-03-29T07:20:00Z,Zone-22,Zone-25,3,delay:late_record
taxi-03223,2026-03-29T08:09:00Z,Zone-15,Zone-05,4,delay:late_record
taxi-03224,2026-03-29T08:55:00Z,Zone-11,Zone-04,4,delay:late_record
taxi-03225,2026-03-29T08:16:00Z,Zone-17,Zone-25,1,delay:late_record
taxi-03226,2026-03-29T08:28:00Z,Zone-05,Zone-22,4,delay:late_record
taxi-03227,2026-03-29T08:40:00Z,Zone-19,Zone-04,1,delay:late_record
taxi-03228,2026-03-29T08:13:00Z,Zone-24,Zone-07,4,delay:late_record
taxi-03229,2026-03-29T08:44:00Z,Zone-18,Zone-06,4,delay:late_record
taxi-03230,2026-03-29T08:13:00Z,Zone-12,Zone-07,2,delay:late_record
taxi-03231,2026-03-29T08:43:00Z,Zone-19,Zone-01,3,delay:late_record
taxi-03232,2026-03-29T08:52:00Z,Zone-12,Zone-01,3,delay:late_record
taxi-03233,2026-03-29T08:57:00Z,Zone-10,Zone-18,1,delay:late_record
taxi-03234,2026-03-29T08:44:00Z,Zone-16,Zone-22,4,delay:late_record
taxi-03235,2026-03-29T08:26:00Z,Zone-14,Zone-12,3,delay:late_record
taxi-03236,2026-03-29T08:53:00Z,Zone-18,Zone-14,3,delay:late_record
taxi-03237,2026-03-29T08:07:00Z,Zone-06,Zone-16,4,delay:late_record
taxi-03238,2026-03-29T08:23:00Z,Zone-06,Zone-19,2,delay:late_record
taxi-03239,2026-03-29T08:34:00Z,Zone-14,Zone-13,3,delay:late_record
taxi-03240,2026-03-29T08:54:00Z,Zone-22,Zone-24,4,delay:late_record
taxi-03241,2026-03-29T08:40:00Z,Zone-10,Zone-24,1,delay:late_record
taxi-03242,2026-03-29T08:05:00Z,Zone-04,Zone-03,1,delay:late_record
taxi-03243,2026-03-29T09:59:00Z,Zone-14,Zone-04,4,delay:late_record
taxi-03244,2026-03-29T09:47:00Z,Zone-25,Zone-20,1,delay:late_record
taxi-03245,2026-03-29T09:40:00Z,Zone-15,Zone-18,1,delay:late_record
taxi-03246,2026-03-29T09:42:00Z,Zone-10,Zone-15,2,delay:late_record
taxi-03247,2026-03-29T09:14:00Z,Zone-25,Zone-15,4,delay:late_record
taxi-03248,2026-03-29T09:07:00Z,Zone-07,Zone-17,1,delay:late_record
taxi-03249,2026-03-29T09:22:00Z,Zone-15,Zone-14,4,delay:late_record
taxi-03250,2026-03-29T09:00:00Z,Zone-12,Zone-08,3,delay:late_record
taxi-03251,2026-03-29T09:17:00Z,Zone-22,Zone-09,3,delay:late_record
taxi-03252,2026-03-29T09:53:00Z,Zone-14,Zone-23,2,delay:late_record
taxi-03253,2026-03-29T09:00:00Z,Zone-14,Zone-02,1,delay:late_record
taxi-03254,2026-03-29T09:01:00Z,Zone-05,Zone-13,3,delay:late_record
taxi-03255,2026-03-29T09:21:00Z,Zone-06,Zone-20,4,delay:late_record
taxi-03256,2026-03-29T09:15:00Z,Zone-18,Zone-13,2,delay:late_record
taxi-03257,2026-03-29T09:39:00Z,Zone-21,Zone-13,1,delay:late_record
taxi-03258,2026-03-29T09:51:00Z,Zone-19,Zone-14,2,delay:late_record
taxi-03259,2026-03-29T09:40:00Z,Zone-13,Zone-25,2,delay:late_record
taxi-03260,2026-03-29T09:25:00Z,Zone-11,Zone-18,2,delay:late_record
taxi-03261,2026-03-29T09:27:00Z,Zone-08,Zone-04,2,delay:late_record
taxi-03262,2026-03-29T09:32:00Z,Zone-04,Zone-22,4,delay:late_record
taxi-03263,2026-03-29T09:53:00Z,Zone-25,Zone-21,3,delay:late_record
taxi-03264,2026-03-29T09:53:00Z,Zone-18,Zone-06,3,delay:late_record
taxi-03265,2026-03-29T09:13:00Z,Zone-03,Zone-04,1,delay:late_record
taxi-03266,2026-03-29T09:27:00Z,Zone-01,Zone-22,2,delay:late_record
taxi-03267,2026-03-29T09:01:00Z,Zone-20,Zone-24,1,delay:late_record
taxi-03268,2026-03-29T09:36:00Z,Zone-13,Zone-01,2,delay:late_record
taxi-03269,2026-03-29T09:29:00Z,Zone-21,Zone-22,3,delay:late_record
taxi-03270,2026-03-29T09:11:00Z,Zone-08,Zone-22,2,delay:late_record
taxi-03271,2026-03-29T09:19:00Z,Zone-07,Zone-19,2,delay:late_record
taxi-03272,2026-03-29T09:46:00Z,Zone-25,Zone-13,3,delay:late_record
taxi-03273,2026-03-29T09:42:00Z,Zone-02,Zone-10,1,delay:late_record
taxi-03274,2026-03-29T09:59:00Z,Zone-05,Zone-22,1,delay:late_record
taxi-03275,2026-03-29T09:40:00Z,Zone-19,Zone-04,1,delay:late_record
taxi-03276,2026-03-29T09:29:00Z,Zone-20,Zone-04,1,delay:late_record
taxi-03277,2026-03-29T09:09:00Z,Zone-10,Zone-09,2,delay:late_record
taxi-03278,2026-03-29T09:05:00Z,Zone-03,Zone-17,3,delay:late_record
taxi-03279,2026-03-29T09:58:00Z,Zone-07,Zone-14,1,delay:late_record
taxi-03280,2026-03-29T09:31:00Z,Zone-01,Zone-15,1,delay:late_record
taxi-03281,2026-03-29T09:31:00Z,Zone-21,Zone-03,2,delay:late_record
taxi-03282,2026-03-29T10:26:00Z,Zone-13,Zone-11,4,delay:late_record
taxi-03283,2026-03-29T10:51:00Z,Zone-06,Zone-07,3,delay:late_record
taxi-03284,2026-03-29T10:00:00Z,Zone-06,Zone-23,1,delay:late_record
taxi-03285,2026-03-29T10:07:00Z,Zone-11,Zone-13,4,delay:late_record
taxi-03286,2026-03-29T10:39:00Z,Zone-20,Zone-18,1,delay:late_record
taxi-03287,2026-03-29T10:10:00Z,Zone-17,Zone-25,3,delay:late_record
taxi-03288,2026-03-29T10:59:00Z,Zone-04,Zone-08,1,delay:late_record
taxi-03289,2026-03-29T10:34:00Z,Zone-01,Zone-18,2,delay:late_record
taxi-03290,2026-03-29T10:13:00Z,Zone-12,Zone-04,2,delay:late_record
taxi-03291,2026-03-29T10:01:00Z,Zone-11,Zone-05,2,delay:late_record
taxi-03292,2026-03-29T10:05:00Z,Zone-24,Zone-23,2,delay:late_record
taxi-03293,2026-03-29T10:17:00Z,Zone-09,Zone-17,2,delay:late_record
taxi-03294,2026-03-29T10:05:00Z,Zone-12,Zone-24,3,delay:late_record
taxi-03295,2026-03-29T10:29:00Z,Zone-24,Zone-16,4,delay:late_record
taxi-03296,2026-03-29T10:32:00Z,Zone-13,Zone-07,3,delay:late_record
taxi-03297,2026-03-29T10:11:00Z,Zone-07,Zone-23,3,delay:late_record
taxi-03298,2026-03-29T10:25:00Z,Zone-04,Zone-20,3,delay:late_record
taxi-03299,2026-03-29T10:10:00Z,Zone-07,Zone-25,4,delay:late_record
taxi-03300,2026-03-29T10:27:00Z,Zone-15,Zone-14,3,delay:late_record
taxi-03301,2026-03-29T10:52:00Z,Zone-11,Zone-21,1,delay:late_record
taxi-03302,2026-03-29T10:38:00Z,Zone-13,Zone-15,2,delay:late_record
taxi-03303,2026-03-29T10:36:00Z,Zone-12,Zone-13,1,delay:late_record
taxi-03304,2026-03-29T10:28:00Z,Zone-06,Zone-02,3,delay:late_record
taxi-03305,2026-03-29T10:37:00Z,Zone-14,Zone-10,3,delay:late_record
taxi-03306,2026-03-29T10:25:00Z,Zone-01,Zone-05,2,delay:late_record
taxi-03307,2026-03-29T10:51:00Z,Zone-11,Zone-15,2,delay:late_record
taxi-03308,2026-03-29T10:22:00Z,Zone-08,Zone-03,2,delay:late_record
taxi-03309,2026-03-29T10:42:00Z,Zone-12,Zone-13,2,delay:late_record
taxi-03310,2026-03-29T10:49:00Z,Zone-11,Zone-04,1,delay:late_record
taxi-03311,2026-03-29T10:20:00Z,Zone-23,Zone-01,3,delay:late_record
taxi-03312,2026-03-29T10:13:00Z,Zone-15,Zone-20,3,delay:late_record
taxi-03313,2026-03-29T10:57:00Z,Zone-08,Zone-19,1,delay:late_record
taxi-03314,2026-03-29T10:24:00Z,Zone-10,Zone-21,2,delay:late_record
taxi-03315,2026-03-29T10:33:00Z,Zone-07,Zone-04,3,delay:late_record
taxi-03316,2026-03-29T10:45:00Z,Zone-20,Zone-23,1,delay:late_record
taxi-03317,2026-03-29T10:36:00Z,Zone-21,Zone-14,4,delay:late_record
taxi-03318,2026-03-29T10:20:00Z,Zone-11,Zone-07,2,delay:late_record
taxi-03319,2026-03-29T10:03:00Z,Zone-16,Zone-17,1,delay:late_record
taxi-03320,2026-03-29T10:17:00Z,Zone-14,Zone-04,1,delay:late_record
taxi-03321,2026-03-29T10:28:00Z,Zone-06,Zone-21,3,delay:late_record
taxi-03322,2026-03-29T10:37:00Z,Zone-13,Zone-08,1,delay:late_record
taxi-03323,2026-03-29T11:01:00Z,Zone-21,Zone-19,1,delay:late_record
taxi-03324,2026-03-29T11:58:00Z,Zone-15,Zone-10,2,delay:late_record
taxi-03325,2026-03-29T11:53:00Z,Zone-13,Zone-02,1,delay:late_record
taxi-03326,2026-03-29T11:21:00Z,Zone-21,Zone-01,1,delay:late_record
taxi-03327,2026-03-29T11:30:00Z,Zone-04,Zone-15,3,delay:late_record
taxi-03328,2026-03-29T11:17:00Z,Zone-11,Zone-13,4,delay:late_record
taxi-03329,2026-03-29T11:05:00Z,Zone-18,Zone-11,4,delay:late_record
taxi-03330,2026-03-29T11:39:00Z,Zone-02,Zone-14,3,delay:late_record
taxi-03331,2026-03-29T11:44:00Z,Zone-15,Zone-17,1,delay:late_record
taxi-03332,2026-03-29T11:53:00Z,Zone-12,Zone-21,1,delay:late_record
taxi-03333,2026-03-29T11:01:00Z,Zone-08,Zone-02,1,delay:late_record
taxi-03334,2026-03-29T11:08:00Z,Zone-04,Zone-12,4,delay:late_record
taxi-03335,2026-03-29T11:14:00Z,Zone-06,Zone-03,2,delay:late_record
taxi-03336,2026-03-29T11:46:00Z,Zone-12,Zone-19,1,delay:late_record
taxi-03337,2026-03-29T11:59:00Z,Zone-23,Zone-02,3,delay:late_record
taxi-03338,2026-03-29T11:56:00Z,Zone-02,Zone-05,1,delay:late_record
taxi-03339,2026-03-29T11:19:00Z,Zone-03,Zone-10,3,delay:late_record
taxi-03340,2026-03-29T11:44:00Z,Zone-20,Zone-13,3,delay:late_record
taxi-03341,2026-03-29T11:44:00Z,Zone-06,Zone-05,4,delay:late_record
taxi-03342,2026-03-29T11:07:00Z,Zone-05,Zone-12,2,delay:late_record
taxi-03343,2026-03-29T11:48:00Z,Zone-19,Zone-14,4,delay:late_record
taxi-03344,2026-03-29T11:42:00Z,Zone-04,Zone-18,2,delay:late_record
taxi-03345,2026-03-29T11:36:00Z,Zone-16,Zone-23,4,delay:late_record
taxi-03346,2026-03-29T11:17:00Z,Zone-11,Zone-25,4,delay:late_record
taxi-03347,2026-03-29T11:14:00Z,Zone-03,Zone-10,3,delay:late_record
taxi-03348,2026-03-29T11:45:00Z,Zone-03,Zone-13,2,delay:late_record
taxi-03349,2026-03-29T11:42:00Z,Zone-21,Zone-25,2,delay:late_record
taxi-03350,2026-03-29T11:44:00Z,Zone-03,Zone-04,4,delay:late_record
taxi-03351,2026-03-29T11:03:00Z,Zone-07,Zone-01,2,delay:late_record
taxi-03352,2026-03-29T12:52:00Z,Zone-13,Zone-07,4,delay:late_record
taxi-03353,2026-03-29T12:06:00Z,Zone-11,Zone-07,3,delay:late_record
taxi-03354,2026-03-29T12:48:00Z,Zone-10,Zone-24,4,delay:late_record
taxi-03355,2026-03-29T12:41:00Z,Zone-05,Zone-18,1,delay:late_record
taxi-03356,2026-03-29T12:58:00Z,Zone-05,Zone-09,3,delay:late_record
taxi-03357,2026-03-29T12:24:00Z,Zone-15,Zone-21,2,delay:late_record
taxi-03358,2026-03-29T12:49:00Z,Zone-13,Zone-07,1,delay:late_record
taxi-03359,2026-03-29T12:17:00Z,Zone-14,Zone-06,3,delay:late_record
taxi-03360,2026-03-29T12:55:00Z,Zone-19,Zone-22,1,delay:late_record
taxi-03361,2026-03-29T12:09:00Z,Zone-15,Zone-04,1,delay:late_record
taxi-03362,2026-03-29T12:15:00Z,Zone-01,Zone-16,2,delay:late_record
taxi-03363,2026-03-29T12:17:00Z,Zone-01,Zone-17,4,delay:late_record
taxi-03364,2026-03-29T12:22:00Z,Zone-09,Zone-04,1,delay:late_record
taxi-03365,2026-03-29T12:22:00Z,Zone-14,Zone-07,2,delay:late_record
taxi-03366,2026-03-29T12:25:00Z,Zone-17,Zone-14,3,delay:late_record
taxi-03367,2026-03-29T12:03:00Z,Zone-15,Zone-09,3,delay:late_record
taxi-03368,2026-03-29T12:06:00Z,Zone-02,Zone-22,4,delay:late_record
taxi-03369,2026-03-29T12:46:00Z,Zone-14,Zone-07,3,delay:late_record
taxi-03370,2026-03-29T12:12:00Z,Zone-13,Zone-06,3,delay:late_record
taxi-03371,2026-03-29T12:33:00Z,Zone-20,Zone-16,4,delay:late_record
taxi-03372,2026-03-29T12:06:00Z,Zone-22,Zone-02,2,delay:late_record
taxi-03373,2026-03-29T12:07:00Z,Zone-08,Zone-04,1,delay:late_record
taxi-03374,2026-03-29T12:57:00Z,Zone-02,Zone-20,3,delay:late_record
taxi-03375,2026-03-29T12:15:00Z,Zone-03,Zone-19,1,delay:late_record
taxi-03376,2026-03-29T12:17:00Z,Zone-08,Zone-21,4,delay:late_record
taxi-03377,2026-03-29T12:25:00Z,Zone-13,Zone-04,2,delay:late_record
taxi-03378,2026-03-29T12:46:00Z,Zone-23,Zone-09,4,delay:late_record
taxi-03379,2026-03-29T12:13:00Z,Zone-06,Zone-08,3,delay:late_record
taxi-03380,2026-03-29T12:40:00Z,Zone-10,Zone-24,3,delay:late_record
taxi-03381,2026-03-29T12:46:00Z,Zone-01,Zone-05,2,delay:late_record
taxi-03382,2026-03-29T12:32:00Z,Zone-23,Zone-20,4,delay:late_record
taxi-03383,2026-03-29T12:47:00Z,Zone-10,Zone-24,2,delay:late_record
taxi-03384,2026-03-29T12:10:00Z,Zone-11,Zone-23,1,delay:late_record
taxi-03385,2026-03-29T12:10:00Z,Zone-06,Zone-12,4,delay:late_record
taxi-03386,2026-03-29T13:00:00Z,Zone-22,Zone-16,4,delay:late_record
taxi-03387,2026-03-29T13:21:00Z,Zone-01,Zone-07,3,delay:late_record
taxi-03388,2026-03-29T13:56:00Z,Zone-03,Zone-07,1,delay:late_record
taxi-03389,2026-03-29T13:38:00Z,Zone-12,Zone-17,1,delay:late_record
taxi-03390,2026-03-29T13:31:00Z,Zone-08,Zone-17,1,delay:late_record
taxi-03391,2026-03-29T13:02:00Z,Zone-01,Zone-20,3,delay:late_record
taxi-03392,2026-03-29T13:53:00Z,Zone-08,Zone-18,2,delay:late_record
taxi-03393,2026-03-29T13:48:00Z,Zone-05,Zone-04,1,delay:late_record
taxi-03394,2026-03-29T13:19:00Z,Zone-24,Zone-11,4,delay:late_record
taxi-03395,2026-03-29T13:31:00Z,Zone-24,Zone-12,3,delay:late_record
taxi-03396,2026-03-29T13:42:00Z,Zone-16,Zone-09,3,delay:late_record
taxi-03397,2026-03-29T13:29:00Z,Zone-01,Zone-13,3,delay:late_record
taxi-03398,2026-03-29T13:45:00Z,Zone-11,Zone-18,4,delay:late_record
taxi-03399,2026-03-29T13:07:00Z,Zone-09,Zone-23,1,delay:late_record
taxi-03400,2026-03-29T13:09:00Z,Zone-14,Zone-08,2,delay:late_record
taxi-03401,2026-03-29T13:22:00Z,Zone-16,Zone-01,2,delay:late_record
taxi-03402,2026-03-29T13:36:00Z,Zone-24,Zone-23,4,delay:late_record
taxi-03403,2026-03-29T13:23:00Z,Zone-07,Zone-25,1,delay:late_record
taxi-03404,2026-03-29T13:12:00Z,Zone-13,Zone-22,1,delay:late_record
taxi-03405,2026-03-29T13:17:00Z,Zone-21,Zone-23,4,delay:late_record
taxi-03406,2026-03-29T13:56:00Z,Zone-17,Zone-06,3,delay:late_record
taxi-03407,2026-03-29T13:58:00Z,Zone-22,Zone-12,3,delay:late_record
taxi-03408,2026-03-29T13:25:00Z,Zone-19,Zone-14,3,delay:late_record
taxi-03409,2026-03-29T13:19:00Z,Zone-07,Zone-02,3,delay:late_record
taxi-03410,2026-03-29T14:39:00Z,Zone-04,Zone-15,4,delay:late_record
taxi-03411,2026-03-29T14:36:00Z,Zone-12,Zone-10,1,delay:late_record
taxi-03412,2026-03-29T14:00:00Z,Zone-16,Zone-23,2,delay:late_record
taxi-03413,2026-03-29T14:29:00Z,Zone-22,Zone-05,3,delay:late_record
taxi-03414,2026-03-29T14:39:00Z,Zone-18,Zone-23,2,delay:late_record
taxi-03415,2026-03-29T14:19:00Z,Zone-16,Zone-10,1,delay:late_record
taxi-03416,2026-03-29T14:51:00Z,Zone-10,Zone-01,4,delay:late_record
taxi-03417,2026-03-29T14:02:00Z,Zone-07,Zone-11,1,delay:late_record
taxi-03418,2026-03-29T14:03:00Z,Zone-16,Zone-10,1,delay:late_record
taxi-03419,2026-03-29T14:27:00Z,Zone-12,Zone-23,1,delay:late_record
taxi-03420,2026-03-29T14:03:00Z,Zone-09,Zone-05,3,delay:late_record
taxi-03421,2026-03-29T14:56:00Z,Zone-10,Zone-18,2,delay:late_record
taxi-03422,2026-03-29T14:05:00Z,Zone-23,Zone-09,2,delay:late_record
taxi-03423,2026-03-29T14:46:00Z,Zone-07,Zone-15,1,delay:late_record
taxi-03424,2026-03-29T14:18:00Z,Zone-08,Zone-02,4,delay:late_record
taxi-03425,2026-03-29T14:59:00Z,Zone-12,Zone-08,4,delay:late_record
taxi-03426,2026-03-29T14:27:00Z,Zone-13,Zone-04,3,delay:late_record
taxi-03427,2026-03-29T14:58:00Z,Zone-10,Zone-21,3,delay:late_record
taxi-03428,2026-03-29T14:11:00Z,Zone-19,Zone-14,3,delay:late_record
taxi-03429,2026-03-29T14:51:00Z,Zone-19,Zone-05,2,delay:late_record
taxi-03430,2026-03-29T14:16:00Z,Zone-05,Zone-15,2,delay:late_record
taxi-03431,2026-03-29T14:19:00Z,Zone-10,Zone-03,3,delay:late_record
taxi-03432,2026-03-29T14:36:00Z,Zone-21,Zone-15,2,delay:late_record
taxi-03433,2026-03-29T14:24:00Z,Zone-14,Zone-04,2,delay:late_record
taxi-03434,2026-03-29T14:33:00Z,Zone-15,Zone-24,3,delay:late_record
taxi-03435,2026-03-29T14:32:00Z,Zone-22,Zone-24,3,delay:late_record
taxi-03436,2026-03-29T14:29:00Z,Zone-12,Zone-15,4,delay:late_record
taxi-03437,2026-03-29T14:26:00Z,Zone-14,Zone-16,1,delay:late_record
taxi-03438,2026-03-29T14:58:00Z,Zone-18,Zone-01,4,delay:late_record
taxi-03439,2026-03-29T14:05:00Z,Zone-25,Zone-05,3,delay:late_record
taxi-03440,2026-03-29T14:50:00Z,Zone-08,Zone-20,3,delay:late_record
taxi-03441,2026-03-29T14:08:00Z,Zone-20,Zone-18,3,delay:late_record
taxi-03442,2026-03-29T14:03:00Z,Zone-25,Zone-13,2,delay:late_record
taxi-03443,2026-03-29T14:25:00Z,Zone-22,Zone-01,4,delay:late_record
taxi-03444,2026-03-29T14:51:00Z,Zone-25,Zone-17,4,delay:late_record
taxi-03445,2026-03-29T14:53:00Z,Zone-02,Zone-04,1,delay:late_record
